2023-10-08T18:15	HU	217	1800	48.232302	22.538978	118159407
2023-10-08T18:25	RO	320		47.935411	24.172565	114406543,115180905
2023-10-08T19:40	RO	279	400	47.989326	23.803325	114989016
2023-10-08T21:20	MD	0522	200	46.752802	29.976089	114307850,114307869
2023-10-08T22:20	HU	187	70	48.164947	22.573887	114403922
2023-10-08T22:45	RO	707	2000	47.931446	25.30292	115015159,115092666
2023-10-09T00:05	MD	0507	10	46.836449	29.958771	114307864
2023-10-09T10:05	RO	400		48.14843	24.281747	115180898
2023-10-09T12:20	RO	919	30000	48.5399	26.475787	114148764,114148765
2023-10-09T13:35	RO	345		47.992878	24.200062	114633219
2023-10-09T17:05	RO	400		48.14861	24.282862	114470383,115841493
2023-10-09T18:50	RO	405		48.063323	24.437778	114481002
2023-10-09T21:11	RO	825	3000	48.00253	25.93659	114154830
2023-10-09T22:15	HU	103	300	48.091696	22.836879	116188519
2023-10-10T01:30	RO	839	3000	48.010908	26.02986	114154841,114565356
2023-10-10T08:00	MD			48.253616	26.584568	115986539
2023-10-10T08:25	RO	919	30000	48.539181	26.482761	114180449
2023-10-10T09:00	RO	400		48.149867	24.280631	114530157
2023-10-10T09:35	RO	295	100	47.945255	23.896154	114383994,114566057
2023-10-10T11:00	MD	0482	25000	47.038224	29.890014	114275021
2023-10-10T12:40	PL			50.225913	23.616379	114305851
2023-10-10T13:20	SK	110	1500	48.913401	22.450135	115065027,115065029
2023-10-10T15:05	HU	68	500	48.057889	22.886047	114667681,116225809
2023-10-10T15:20	RO	736	18000	48.251529	25.197519	115092466
2023-10-10T15:45	RO	364		48.055039	24.213591	114470381
2023-10-10T16:40	RO	434	30000	48.035875	24.76075	114540030
2023-10-10T17:15	MD	0506/2	2000	46.858972	29.952992	114283994
2023-10-10T17:15	MD		2000	46.863064	29.957659	114307868
